Dosage;p-value;Cliff's Delta;Cohen's D
Low;0.0416791664166716;0.4023144996596324;0.5992514839413108
Medium;0.0338393232135357;-0.5833333333333334;-1.001343749164251
Unknown;0.0014399712005759;-0.6855345911949685;-1.4705932010146432
Unknown;0.0709585808283834;0.5416666666666666;0.7799482996402238
Control;0.0916381672366552;0.3896713615023474;0.5933895282836138
Medium;0.0960780784384312;0.3833333333333333;0.7004718780960446
Medium;0.0007199856002879;0.8755760368663594;1.1858495641058089
Unknown;0.8272234555308894;0.3981481481481481;0.1254067242705908
Control;0.0037999240015199;0.6820987654320988;1.0662090955829455
Control;0.0091598168036639;0.5812807881773399;0.864241302578636
Unknown;0.0041599168016639;0.556923076923077;0.9845431338220634
High;0.0011599768004639;0.7884615384615384;1.3142633385237783
Unknown;0.3066738665226695;0.1580188679245283;0.3113636751618287
Low;0.5317893642127157;-0.0044444444444444;0.2917221497774171
Unknown;0.0991580168396632;0.5617283950617284;0.7039886580273274
Unknown;0.0680786384272314;-0.46875;-0.8111259672602936
Unknown;0.4205115897682046;-0.2753623188405797;0.263865824502463
Unknown;0.0927181456370872;0.4755555555555555;0.7743847326708759
Unknown;0.0626787464250715;0.3884711779448621;0.7647492561195532
Unknown;0.8110637787244255;0.0340136054421768;-0.0940808339665662
Unknown;0.0007599848003039;0.6507936507936508;1.6201368916749714
Unknown;0.0053998920021599;0.5071428571428571;0.9590509468353532
Low;3.999920001599968e-05;0.8625730994152047;1.7277307137445628
Control;0.1047579048419031;-0.2901234567901234;-0.7289088813784808
Unknown;0.0020799584008319;-0.75177304964539;-1.3215490698725476
Unknown;0.0257194856102877;-0.6340579710144928;-1.0351511707945835
Unknown;0.7077458450830983;0.0592592592592592;0.1796111601406263
Unknown;0.6343473130537389;0.0577777777777777;0.224395046097284
Unknown;0.503189936201276;0.25;0.3173506133604818
Unknown;0.628667426651467;-0.1481481481481481;-0.1747134617651992
Medium;0.0044399112017759;0.5362962962962963;0.997632298248282
Low;0.0475990480190396;0.4715909090909091;0.7187479740781163
Unknown;0.874222515549689;0.0476190476190476;-0.0340570242574953
Unknown;0.0045199096018079;-0.5198412698412699;-1.1000616180638902
Unknown;0.0023199536009279;0.8163265306122449;1.169299384877338
Unknown;0.0052798944021119;0.495049504950495;0.867238602265251
Unknown;0.0001999960000799;0.6844993141289437;1.4622501320122228
Control;0.0840783184336313;0.3171717171717171;0.5479337132899054
Control;0.0194396112077758;-0.5888888888888889;-1.1738326088563789
Medium;0.2379152416951661;0.1328125;0.4544448200410673
