Dosage;p-value;Cliff's Delta;Cohen's D
High;0.0003199936001279;-0.9037037037037036;-1.827779932309659
High;0.0286794264114717;0.4063926940639269;0.6795294967543422
High;0.0586388272234555;0.5;0.6973552438180018
High;0.9647807043859122;-0.174025974025974;0.0206261711192661
Unknown;0.7638647227055458;-0.2663438256658595;-0.0549972943733691
Medium;0.3863922721545569;0.1296296296296296;0.3114506883527878
Medium;0.0355192896142077;0.4869402985074627;0.7631319156992344
High;0.6731465370692586;-0.1238095238095238;-0.1192121320551679
High;7.999840003199936e-05;-0.7869249394673123;-2.240073572713144
Unknown;0.4619507609847803;0.3464052287581699;0.2881710136054562
Unknown;0.8039039219215616;-0.0957446808510638;-0.1103288996132359
High;0.6993860122797544;-0.0586527293844367;0.1106041431157207
High;0.0058798824023519;0.6077922077922078;0.932997336985581
High;0.0007999840003199;0.5857142857142857;0.8969690215421228
Medium;0.0226795464090718;0.501953125;0.8766885171456789
Medium;0.1289174216515669;0.12890625;0.3802123614019969
Unknown;0.7940241195176097;0.1147959183673469;0.0865607235856356
Medium;0.0700785984280314;0.4070588235294117;0.4952011570949533
Medium;0.5527089458210835;-0.135064935064935;-0.2121037632193798
High;0.2691146177076458;-0.1308016877637131;-0.4050483669445084
High;0.6999060018799624;-0.1086186540731995;-0.1067060336344137
Medium;0.0012399752004959;0.2533333333333333;2.239350075216248
Low;0.0049199016019679;0.6284722222222222;1.133671651597863
Unknown;3.999920001599968e-05;0.92;1.3000394050624924
Medium;0.4020719585608288;-0.4182389937106918;-0.2783264669736113
Unknown;0.0073998520029599;0.4874005305039788;0.7682941255315028
High;0.0763984720305593;-0.3663663663663664;-0.7216003239449782
Low;0.0164396712065758;0.6363636363636364;0.8062429167289131
Unknown;0.4549109017819643;0.1095238095238095;0.2318439105856649
Unknown;0.2157156856862862;0.2243589743589743;0.3790446956757311
Low;0.0791584168316633;0.5884194053208138;0.6970610863619776
Unknown;0.8387032259354813;-0.0467289719626168;0.0625969535921293
Medium;0.0005999880002399;0.6143856143856143;1.0580611380343474
High;0.0148797024059518;-0.3473980309423347;-0.9475852687625916
High;0.6103077938441231;0.1311728395061728;0.1551077636244001
Unknown;0.0973580528389432;-0.4448979591836735;-0.6763419488206066
High;0.1793164136717265;0.0537142857142857;0.3585626845054736
Medium;0.0091998160036799;0.5274261603375527;0.7023500065478472
High;0.628627427451451;0.0555555555555555;0.15954280556706
Unknown;3.999920001599968e-05;0.8340163934426229;1.5052636799149113
Medium;0.1692766144677106;-0.1642857142857142;-0.4723396278886217
Unknown;0.75642487150257;-0.2246913580246913;-0.1395242174478508
Unknown;0.1907961840763185;0.200501253132832;0.5496604646141922
Unknown;0.0045199096018079;0.624048706240487;1.0109348904114706
High;0.1689966200675986;0.2729766803840878;0.504229606005463
High;0.242995140097198;0.455078125;0.27565433630059
Medium;0.0035599288014239;0.412037037037037;0.7361453151587383
Unknown;7.999840003199936e-05;0.6423948220064725;0.9672249600342409
Unknown;0.0006799864002719;-0.7391304347826086;-1.0979753526509477
